4927,"[6116, 0.07457522148326005493, 0.23087972324798745686, 0.37500503088276424497, 0.31236243027373125855, 0.21524224162050954211]"
4928,"[38886, 0.5377129491368468207, 0.3817246809119275705, 0.54119542688658938247, 0.8484489017402203197, 0.7048120272150029521]"
4929,"[6119, 0.82292289952492784225, 0.5277686751422654443, 0.60834141520754288196, 0.4810887557037302062, 0.5595811379245085637]"
4930,"[169958, 0.07199999999999999456, 0.16500000000000000777, 0.33800000000000002265, 0.16000000000000000333, 0.026999999999999999695]"
4931,"[6122, 0.56456083834735211853, 0.8337360556419463141, 0.7592692887443130343, 0.5434357442663548007, 0.7515631291088921236]"
4932,"[6123, 0.0040000000000000000833, 0.38100000000000000533, 0.021000000000000001305, 0.211999999999999994, 0.06400000000000000133]"
4933,"[6124, 0.182999999999999996, 0.09900000000000000466, 0.096000000000000002, 0.14899999999999999356, 0.27400000000000002132]"
4934,"[6125, 0.63380602187649184495, 0.38355155575065265981, 0.6430032657032877756, 0.4881308210684890054, 0.51368509614914737663]"
4935,"[71668, 0.52489558456271856343, 0.7027015356450553047, 0.83325566426547929795, 0.44556259465268667478, 0.3510247895308711591]"
4936,"[6140, 0.63250622595351875885, 0.51927898243413734235, 0.3945428570273864128, 0.7294393179018582146, 0.7007765370229518812]"
4937,"[6141, 0.21599999999999999756, 0.04100000000000000172, 0.0040000000000000000833, 0.07900000000000000078, 0.28599999999999997646]"
4938,"[169982, 0.21682557434541877269, 0.45173766276420785184, 0.35043438633474013714, 0.47212579127021913039, 0.55618139445530924094]"
4939,"[6143, 0.40600000000000002753, 0.19500000000000000666, 0.073999999999999996336, 0.12700000000000000178, 0.11999999999999999556]"
4940,"[169984, 0.6559575532344918501, 0.30066868885151426974, 0.2750618761316112798, 0.48099110264292028864, 0.3710583840556474549]"
4941,"[6145, 0.3430000000000000271, 0.122999999999999998224, 0.14699999999999999178, 0.38500000000000000888, 0.19000000000000000222]"
4942,"[137218, 0.27118751032778239801, 0.5275156148120083014, 0.31205027232038078398, 0.48406746343058688374, 0.4313231743691066247]"
4943,"[6148, 0.225277825629809657, 0.30739056574311559623, 0.5105257379211393907, 0.57698982570708820663, 0.6951485841628821409]"
4944,"[169992, 0.40812590447272887673, 0.6192666445892070577, 0.4349655395340531289, 0.5949460779848451857, 0.4891539029022503714]"
4945,"[6153, 0.12048015559822094738, 0.09817260456569934816, 0.20483493605824824461, 0.33657473797908916586, 0.3309381847785534364]"
4946,"[104457, 0.617783415730953709, 0.70033369909540945465, 0.45880982272594315866, 0.4249309835221681273, 0.64852876024603800146]"
4947,"[6155, 0.30359418582088058665, 0.6150124990482643688, 0.69880182046740658904, 1.0382434141469499419, 0.059554843689356253858]"
4948,"[6156, 0.58771498965459803245, 0.41445245009893840263, 0.3960861408420929924, 0.4608340778402735781, 0.8527743881033572631]"
4949,"[6157, 0.74480582830405462095, 0.4737104353545981564, 0.46318817446517162562, 0.4197700552252246884, 0.2561067282722743942]"
4950,"[6158, 0.48415551430402666822, 0.40802866321665992328, 0.40809482218586638644, 0.39066150552013992136, 0.43312607385427939508]"
4951,"[6159, 0.6232415224620596733, 0.31698171005558243966, 0.36158037131238114496, 0.42591014208751695763, 0.8020156044773598088]"
4952,"[6162, 0.4829167622888205411, 0.36852323515997546563, 0.3102486519458056852, 0.705335807772496109, 0.54396373094360512385]"
4953,"[6163, 0.192000000000000004, 0.2510000000000000009, 0.19900000000000001021, 0.35199999999999997957, 0.3250000000000000111]"
4954,"[6166, 0.55130960086858252873, 0.5392914604641125563, 0.31651299675246688992, 0.29179574155192432124, 0.3594522224090555258]"
4955,"[6169, 0.3335370230677715967, 0.56015562282496122966, 0.36413418876182455556, 0.45569176307858781194, 0.33562734990434614661]"
4956,"[6170, 0.49056628686208883478, 0.57947390196312942095, 0.4841932742626154627, 0.6708926401006758043, 0.46890978190650594703]"
4957,"[6178, 0.43996213572120058383, 0.48265939929679485662, 0.5853843349373004923, 0.4156207704824990705, 0.88199013726839538084]"
4958,"[6181, 0.55609727903508162625, 0.59769053565902833803, 0.5478764016646252863, 0.44959330715179636427, 0.7321957858800289089]"
4959,"[6182, 0.32458148249522440795, 0.5361073806278852699, 0.4495374119768709027, 0.25695510892644880932, 0.5159140451538933515]"
4960,"[6183, 0.59085282052326121196, 0.4653975461225412527, 0.8226192231318502816, 0.5059645586862279728, 0.7138119947805452172]"
4961,"[6184, 0.58391993583290766463, 0.6713408260760014032, 0.46290500204458706816, 0.34571955659135672739, 0.3902800697078292183]"
4962,"[6185, 0.30599999999999999423, 0.06900000000000000577, 0.05999999999999999778, 0.24599999999999999645, 0.22700000000000000733]"
4963,"[6186, 0.4487115125324040155, 0.5868630755477420587, 0.36936041135554720631, 0.44632945673877281632, 0.40568798843371608738]"
4964,"[6187, 0.664540219279741427, 0.65621401280924086834, 0.80020835237619019866, 0.71450222258246467755, 0.5032439566174379943]"
4965,"[6188, 0.44120283080557883465, 0.22683210385462631393, 0.9697671629848753832, 0.9438199391989103121, 0.30890844250170144847]"
4966,"[6192, 0.6159079968129554392, 0.8767177572315707995, 0.601393499864241943, 0.6750308181065858728, 0.8874900227687510333]"
4967,"[6193, 0.83056071220335973127, 0.4797014832901879869, 0.61002502685583772854, 0.74560016695916761254, 0.66208715782408386077]"
4968,"[6195, 0.702890878866574756, 0.40186867362033032498, 0.493181859269124286, 0.80496911591666443, 0.5035976498898723184]"
4969,"[6196, 0.5030790158657050489, 0.6272458562540138811, 0.75235806777859752845, 0.41851151614019335188, 0.46966163571541292074]"
4970,"[6197, 0.36366588967094124529, 0.53812945029866946796, 0.518913508650140861, 0.7421123881310238274, 0.6348205361696224109]"
4971,"[71732, 0.71867592048716144723, 0.6297384185984837067, 0.31629842942803197323, 0.26295033861354162878, 0.24917749491810308763]"
4972,"[6201, 0.33500000000000001998, 0.19700000000000000844, 0.15800000000000000155, 0.43900000000000000133, 0.16500000000000000777]"
4973,"[6202, 0.6664467100742292224, 0.49726302840675556648, 0.48903474561638010434, 0.31979839560246772935, 0.54754546879474365095]"
4974,"[6203, 0.06966484463878844669, 0.38565149086139411224, 0.36668320523866330463, 0.35464476409545837957, 0.28437180978126623697]"
4975,"[6204, 0.3739999999999999991, 0.38200000000000000622, 0.10899999999999999967, 0.07799999999999999989, 0.23899999999999999023]"
4976,"[71745, 0.50587554491681969185, 0.3000374898665495834, 0.4401527005837783109, 0.41578537945354498276, 0.7802869301818539367]"
4977,"[6210, 0.121999999999999997335, 0.33000000000000001554, 0.08300000000000000433, 0.20200000000000001288, 0.10199999999999999345]"
4978,"[6212, 0.45346158635509727295, 0.2965331188294946864, 0.36992899761594238406, 0.37368516150589785343, 0.52529248598883456986]"
4979,"[6213, 0.43481694850415965962, 0.84203342455778782105, 0.2814296903960158253, 0.56294225043163954186, 0.38963404570408299109]"
4980,"[6214, 0.71987448802221715876, 0.66618605738862931843, 0.6202375624198839259, 0.76358644556626606686, 0.69394762184710759946]"
4981,"[6215, 0.35757423048076484125, 0.49907086336459507202, 0.48611866977250228856, 0.46567320998103818987, 0.70039978856391081185]"
4982,"[6216, 0.59481650364401650473, 0.37266906839879460113, 0.4992106698318058289, 0.7134339291390692844, 0.69102688997952291337]"
4983,"[6217, 0.5453847111186459277, 0.6056009040635628572, 0.5375243613700696803, 0.83251320244958052045, 0.79619418485237988695]"
4984,"[6218, 0.33327349303511291824, 0.5488234369195623766, 0.77761898805353775043, 0.53641671576517001904, 0.81794164469547684846]"
4985,"[6219, 0.62727797847115767456, 0.67078442497658815285, 0.46523846458869228882, 0.29391242914832862155, 0.47892910821031361288]"
4986,"[6220, 0.37113630644933773536, 0.38661869112784975972, 0.47488797229204229798, 0.34067828782196041447, 0.6918371753252708773]"
4987,"[6222, 0.026999999999999999695, 0.19000000000000000222, 0.28499999999999997558, 0.29499999999999998446, 0.05999999999999999778]"
4988,"[6223, 0.64348853075034874433, 0.74477239278016744913, 0.37901160222481512956, 0.35482043470493274776, 0.7710896134670324713]"
4989,"[38992, 0.29347977129319842727, 0.68576911021669135755, 0.55354152451741691954, 0.5712317269538610656, 0.58691442600966060107]"
4990,"[6225, 0.36799999999999999378, 0.018999999999999999528, 0.09099999999999999756, 0.21699999999999999845, 0.26300000000000001155]"
4991,"[33801, 0.58722472944627630164, 0.40954411949478031836, 0.496200172720372489, 0.55612000078420628624, 0.4077595801640448613]"
4992,"[6228, 0.5329533410309611343, 0.682075513178380981, 0.47067364099486349782, 0.6002599987525497731, 0.6786695617151785962]"
4993,"[6232, 0.044999999999999998335, 0.08799999999999999489, 0.2999999999999999889, 0.13200000000000000622, 0.0140000000000000002914]"
4994,"[6234, 0.33200000000000001732, 0.032000000000000000666, 0.021999999999999998723, 0.122999999999999998224, 0.17000000000000001221]"
4995,"[6235, 0.686815779857447333, 0.5288655549251541489, 0.62896302612565970695, 0.7381574063573828204, 0.9351609160034583357]"
4996,"[6237, 0.56719816061844721905, 0.83233079432439460114, 0.35532816715088767816, 0.2925685643116938979, 0.72825503053282600893]"
4997,"[6238, 0.44382326891845055796, 0.6936017344472393071, 0.7042567435511265641, 0.27353661681877154964, 0.59022062597293046236]"
4998,"[6239, 0.7376044212562145226, 0.469031250613019269, 0.48587287403217587292, 0.38882469755334549114, 0.39590511898861926923]"
4999,"[6241, 0.57998738043137292275, 0.8267064151181881236, 0.66160649233722825934, 0.4567254256966610998, 0.48116369656153980925]"
5000,"[6242, 0.7312070719521566175, 0.5774007035312610981, 0.39532838789493007705, 0.52748866368117107976, 0.7599777640213091591]"
5001,"[6244, 0.5986531185411051814, 0.64158190745489765097, 0.3227462238526168073, 0.58250146584858700493, 0.6170215715127329497]"
5002,"[6245, 0.153999999999999998, 0.30699999999999999512, 0.080000000000000001665, 0.12800000000000000266, 0.044999999999999998335]"
5003,"[6246, 0.67308714906786698366, 0.7271825116669830875, 0.6811593573613021046, 0.34926521411834163342, 0.58071418626415079406]"
5004,"[6249, 0.33895154131617795512, 0.43187950664097594914, 0.31990124993011871698, 0.67024398454162212996, 0.3392597309079742121]"
5005,"[6250, 0.55719995969609211454, 0.73947075934079128695, 0.33393781737445492078, 0.38708995754896410093, 0.53870605939582105363]"
5006,"[6251, 0.2378136176163469282, 0.52072104945469826977, 0.4268786659512849645, 0.227642139558684006, 0.19667513139626586658]"
5007,"[6252, 0.40019756846605261124, 0.57899535108206798246, 0.37314075095011256763, 0.19632554651695248529, 0.5111716735006171012]"
5008,"[6254, 0.72799876080493261554, 0.711056168492237383, 0.6117312839228732696, 0.45042421685163643673, 0.92284992500829170225]"
5009,"[6263, 0.24699999999999999734, 0.23599999999999998757, 0.24799999999999999822, 0.014999999999999999445, 0.07099999999999999367]"
5010,"[6264, 0.24106625441072770004, 0.6230065084858430015, 0.59816466417274299265, 0.27896991243754219427, 0.18060783007504364336]"
5011,"[137337, 0.5613313852883733075, 0.61199789377867225813, 0.47033716405400621528, 0.5106162859582893455, 0.4642557703667139511]"
5012,"[6266, 0.54135640361154307716, 0.5364936760484838633, 0.5406904719224419952, 0.7076649711994221002, 0.29922050410111604546]"
5013,"[6265, 0.04615517802474291522, 0.38841553857188626764, 0.43251314769507456098, 0.115459819472725330484, 0.104125816121747898424]"
5014,"[6268, 0.44317739241665870934, 0.676897525320306938, 0.6380720973771036735, 0.32392392482532695236, 0.5354202215897740443]"
5015,"[6269, 0.58654093230982407595, 0.89247705378187023375, 0.6320389985102520995, 0.50586250565813798726, 0.7049053034419050983]"
5016,"[6270, 0.05999999999999999778, 0.11300000000000000322, 0.28599999999999997646, 0.29599999999999998535, 0.0030000000000000000625]"
5017,"[6271, 0.25775001361532247186, 0.49264977453090735702, 0.1622363320265666941, 0.22862215288475431784, 0.42482254341965965943]"
5018,"[6267, 0.12900000000000000355, 0.010000000000000000208, 0.1459999999999999909, 0.33800000000000002265, 0.097000000000000002887]"
5019,"[6273, 0.49815465693568538206, 0.4690344331439708361, 0.36109471739819260956, 0.4488169929893490763, 0.72820526342117733784]"
5020,"[71810, 0.075363714502643389046, 0.1569780049662140686, -0.00017493692694270726592, 0.21726598353943025556, 0.19067862728666157408]"
5021,"[137345, 0.20200000000000001288, 0.13200000000000000622, 0.033000000000000001554, 0.28599999999999997646, 0.268000000000000016]"
5022,"[6279, 0.5048128567609811976, 0.60983515871692192716, 0.7526300379586006706, 0.5490784659739923267, 0.67979729536046316733]"
5023,"[6280, 0.4003026644523525166, 0.3068556277910394417, 0.32463404249144314645, 0.19324623723195520685, 0.26097095007138195946]"
5024,"[6281, 0.71329631588709228646, 0.72569020832083018816, 0.44931539539891899153, 0.41427018943112697824, 0.5143270524960247337]"
5025,"[6283, 0.6575600457939135089, 0.45903527686171092967, 0.70351417170400225195, 0.71071093345243448083, 0.9332702317045321087]"
5026,"[6285, 0.79171963287233639695, 0.70274387826662394806, 0.36383098615890715658, 0.42598987198656986276, 0.643433422066687009]"
5027,"[6286, 0.8459283981864326778, 0.54472641875582664, 0.578963812736872538, 0.59927032406608033506, 0.64850697458801510203]"
5028,"[6287, 0.44698662756845536752, 0.44578153332118755091, 0.48827721261477937404, 1.0969269505238340747, 0.2132650877452458163]"
5029,"[6288, 0.6218808127099369471, 0.4614528251543349645, 0.79027995896203115665, 0.81291738510820465226, 0.5073958807764359095]"
5030,"[71823, 0.682352471939292114, 0.6286341808332684274, 0.67913279017724904223, 0.4211425294770374429, 0.5222741490995228814]"
5031,"[6290, 0.7241460938378663502, 0.39829800412293486414, 0.68781740058928989825, 0.551075170518617142, 0.311569533176165491]"
5032,"[6291, 0.77596196474119463293, 0.65246716650041692616, 0.47304011464804241442, 0.47895669187626487739, 0.92594541203828537707]"
5033,"[6289, 0.3330000000000000182, 0.1710000000000000131, 0.105999999999999997, 0.05899999999999999689, 0.09099999999999999756]"
5034,"[6294, 0.46772978529088848795, 0.6924018073374805991, 0.5703636288115050944, 0.29207449466890971203, 0.21129471551416219764]"
5035,"[6295, 0.27200000000000001954, 0.16400000000000000688, 0.442000000000000004, 0.01200000000000000025, 0.08300000000000000433]"
5036,"[6296, 0.6019940154179891446, 0.4753454025785072161, 0.6705123815949684229, 0.41488233448271018378, 1.0111437592085315172]"
5037,"[6297, 0.56890953806074646683, 0.6815418655614223401, 0.6624553943394419139, 0.68877993485731686684, 0.5473078393041810287]"
5038,"[6298, 0.4971703805982862295, 0.35296622325908243682, 0.42989888202550603305, 0.60739935173741777295, 0.57414930822103741855]"
5039,"[6299, 0.5199897128976181209, 0.70783453604826053864, 0.645706638531571342, 0.7349664167312666859, 0.8429169780871653866]"
5040,"[6300, 0.19300000000000000488, 0.21299999999999999489, 0.26200000000000001066, 0.32200000000000000844, 0.005000000000000000104]"
5041,"[6301, 0.83671674957146138703, 0.770824116460134728, 0.483133372062106905, 0.75129104866197765335, 0.6265968855203493685]"
5042,"[71838, 0.49977393079938135914, 0.69815403597012769553, 0.35723542126749357852, 0.597699049284398776, 0.41706239034466521354]"
5043,"[6303, 0.5458066901451442763, 0.5466996284311344968, 0.8447864235567933365, 0.62630848773626902865, 0.7045513834407542455]"
5044,"[6302, 0.23570019157971266774, 0.22658473572406613521, 0.028243285131734940774, 0.168861771685858575, 0.19985497668489600996]"
5045,"[6305, 0.6409408588153962459, 0.59904714486519449796, 0.7296842701566173478, 0.54153228364589997887, 0.8156434363709862258]"
5046,"[6306, 0.78816864890074344273, 0.6806300483927197091, 0.7826831910585188781, 0.59286664391184794233, 0.68807749491620510724]"
5047,"[6308, 0.43345604673475843265, 0.6701522252427533347, 0.39229109167187858678, 0.50422711260694361705, 0.39968583164958800072]"
5048,"[6310, 0.4340973319290856305, 0.57542010977221907215, 0.40105719846753008125, 0.18835017734775403554, 0.52169106668629254916]"
5049,"[6313, 0.5507423278233992938, 0.3644364687763602204, 0.54782914130929011976, 0.3136912117409585764, 0.36561841840751512715]"
5050,"[6314, 0.34093556600728775326, 0.22743904823289886255, 0.2974085581445035213, 0.31007766356412761157, 0.43581076732374250275]"
5051,"[6315, 0.27359520022468633473, 0.4397871380014911485, 0.29029265627465091588, 0.46753666987831696118, 0.1580831536079246405]"
5052,"[6316, 0.30420700999584364182, 0.24114508734322262345, 0.37817724164944818368, 0.37334226249220861288, 0.4007115223865160363]"
5053,"[6319, 0.3958577182276732474, 0.23214085066687775305, 0.26522489337778786778, 0.64015013801347071007, 0.36733161871804924397]"
5054,"[6320, 0.2826241542868375119, 0.39146809301171116218, 0.50400158779915803974, 0.4107654182239608742, 0.20963395902839521332]"
5055,"[6322, 0.75569075088826257494, 0.7192044222274131486, 0.60421555110722020073, 0.73297323226969445664, 0.53561642761436471257]"
5056,"[6323, 0.49461704230344327713, 0.7717388992790942831, 0.52496996490119957296, 0.7657945477835204881, 0.57975872701391424955]"
5057,"[6324, 0.35756610537495717958, 0.45245400250886664553, 0.23431905106621175381, 0.3458963787945701338, 0.23945131303821378848]"
5058,"[6327, 0.6228354707115594044, 0.49190471935474382154, 0.6423435305350384121, 0.59777923812855083153, 0.618394652027662558]"
5059,"[6329, 0.4934979475422267432, 0.49798195779396247897, 0.22675124147408157288, 0.4545196208047362073, 0.5284607904778353878]"
5060,"[6330, 0.5473857202383411413, 0.40183364906713806998, 0.53777075283208614325, 0.49364252636794186052, 0.67620898103356548496]"
5061,"[6331, 0.61317644365457414337, 0.595278069459714226, 0.63873136664086735805, 0.62180867680161143837, 0.75733466005335065317]"
5062,"[6332, 0.35518350030322201928, 0.40765044387344494367, 0.44544867930521482902, 0.41716158303896823777, 0.41766906498627645865]"
5063,"[6333, 0.51384296970636269007, 0.59731264404018602715, 0.8867727571730649723, 0.58617847795443997255, 0.7915832316036264035]"
5064,"[6334, 0.34714206106698994458, 0.5990638921878171152, 0.62921791473214589384, 0.61327634358781807627, 0.7341369539570472315]"
5065,"[6335, 0.63726958561423941335, 0.7739588501467437183, 0.57487277056358065106, 0.48589548623041313444, 0.44563813781491433576]"
5066,"[71867, 0.2419999999999999929, 0.33000000000000001554, 0.451000000000000012, 0.057000000000000002054, 0.025999999999999998807]"
5067,"[6337, 0.65281624291076433404, 0.5812286182992405968, 0.6823050582327367992, 0.60127068333202006786, 0.52564574613332977623]"
5068,"[6338, 0.4469961689261241368, 0.378770645050544618, 0.29380629572852715183, 0.37956331170461484855, 0.6549453166990535169]"
5069,"[6339, 0.79052258042062449947, 0.7418165799546424037, 0.48650851111017104735, 0.41712832434540137976, 0.7093066339624565116]"
5070,"[104644, 0.07948056159181749941, 0.046491255128443651332, 0.16947694982618143564, 0.1128693578087139492, 0.073924167740195635936]"
5071,"[6341, 0.43405648948101041698, 0.41441515840119603098, 0.6070767099736239788, 0.64126553954553624907, 0.73777665362800288324]"
5072,"[6336, 0.38849356148057121355, 0.51279313969033742864, 0.30345136040815417537, 0.35778593515305334447, 0.6180937632465635691]"
5073,"[6342, 0.1577997918123150894, 0.47514368557582220258, 0.3060742820429258211, 0.35219304534497451671, 0.36114902380569411953]"
5074,"[6344, 0.57319894511025130224, 0.60454558143953508693, 0.53986014521928179, 0.47131356042037044683, 0.47117393338984093]"
5075,"[6345, 0.68686623752566738904, 0.72760025967182036195, 0.9984380957586869837, 0.64310239101167610703, 0.64842703742868291057]"
5076,"[6347, 0.016387491394275543544, 0.44001363203341806057, 0.27875993159696045378, 0.08134391184390229802, 0.13893707416432871176]"
5077,"[6348, 0.12538279436358862253, 0.51355919982850827145, 0.2636851526966700353, 0.2416858564373643525, 0.4640694765875594438]"
5078,"[6349, 0.40369169557939841398, 0.10584549796611777945, 0.2960155480379291601, 0.054107411518025919637, 0.3408005893456818891]"
5079,"[6350, 0.71881337126532647124, 0.61451956111878658145, 0.86264215215538910436, 0.7497138245593901747, 0.7676352987279397037]"
5080,"[6357, 0.41855848261516010925, 0.40171011251492041993, 0.34204284510806659298, 0.49287235600145607115, 0.5142429944057576736]"
5081,"[6358, 0.3739999999999999991, 0.05899999999999999689, 0.28599999999999997646, 0.24399999999999999467, 0.040000000000000000833]"
5082,"[1264, 0.5226574746474737734, 0.60128794212146870153, 0.56771601162566860563, 0.7165035593402049215, 0.7227848021202840331]"
5083,"[71899, 0.5436745075707050443, 0.5781249384145120019, 0.7163463015444631453, 0.8610544527572890928, 1.125880911130153601]"
5084,"[6365, 0.7795022113646971843, 0.5803747041166229272, 0.8376433363632659719, 0.5675224230304447926, -0.014185761663393565712]"
5085,"[71902, 0.7400463510156291111, 0.46907947539274263743, 0.46936258149349521272, 0.20572631086433754816, 0.7170425981369499607]"
5086,"[6367, 0.6547173591615624982, 0.52269042868389965545, 0.2580894876660103826, 0.60802524294200061705, 0.714310105539323927]"
5087,"[6368, 0.8548857957058945801, 0.74091999384142494847, 0.59146603277184753034, 0.58161924648330447484, 0.5934741651337923996]"
5088,"[6370, 0.59969831337005894225, 0.46139522405013015083, 0.7962260199325373654, 0.46121928436802089282, 0.660951900833895175]"
5089,"[6371, 0.27900000000000002576, 0.44500000000000000666, 0.31500000000000000222, 0.08400000000000000522, 0.356999999999999984]"
5090,"[6373, 0.70723075595849254444, 0.53472419107854463646, 0.77906035438666909376, 0.8275393256069636281, 0.121808071336234478316]"
5091,"[6374, 0.39157990031724965722, 0.5081056141669200014, 0.39092114070027246368, 0.22319524313117297986, 0.4297025537785858619]"
5092,"[6375, 0.6856176689378997979, 0.6802881298906108433, 0.51164614090472889735, 0.6383288453764265402, 0.9457614618909851001]"
5093,"[6376, 0.73838255542139500054, 0.55318935776049318507, 0.6712385660753873216, 0.34373900455206445433, 0.5845394809739146259]"
5094,"[6377, 0.42756458730764196436, 0.8182179941662856639, 0.5016129048800821367, 1.1671691639392770281, 0.64809196883759824677]"
5095,"[6378, 0.6781829205519549842, 0.5733414224880804658, 0.5218629864982220456, 0.55163744986013010373, 0.813573232326347878]"
5096,"[6379, 0.3340938183626686882, 0.5299564420009183705, 0.4552403096732564987, 0.45381935225799517855, 0.67005817779704180895]"
5097,"[6380, 0.59219152549094388117, 0.6539659615778547849, 0.47200138240220622507, 0.8935020517551645234, 0.99416625452212014713]"
5098,"[71910, 0.39615640349283740492, 0.252680590251422104, 0.5280726341701021973, 0.440648762956368427, 0.23815809777960204809]"
5099,"[6382, 0.394561401979456471, 0.35048071920822356504, 0.32715820704952425522, 0.6279967682498781539, 0.51791903283301689634]"
5100,"[6383, 0.15295320062895186909, 0.4211363984564848588, 0.569281348649271468, 0.5760799657579913568, 0.38144783610048538594]"
5101,"[6385, 0.82023334872209569126, 0.7199193642562897773, 0.75430051314237806117, 0.38068669626455277144, 0.6523956940040552849]"
5102,"[6386, 0.034000000000000002442, 0.41899999999999998357, 0.33500000000000001998, 0.0, 0.081000000000000002554]"
5103,"[6387, 0.6226272307672711849, 0.6775726482403542496, 0.44272830238344938985, 0.371127304647958926, 0.44189566862918490536]"
5104,"[6390, 0.62442447471198535, 0.5342588199227759941, 0.44204135108587262547, 0.38233027584431444597, 0.608452091860709451]"
5105,"[6395, 0.0040000000000000000833, 0.14199999999999998734, 0.05899999999999999689, 0.11300000000000000322, 0.005000000000000000104]"
5106,"[6400, 0.3231875976449868564, 0.70654099002082805834, 0.4108129066656897819, 0.57957062639652187646, 0.5474558756026709549]"
5107,"[6402, 0.025999999999999998807, 0.33200000000000001732, 0.01799999999999999864, 0.18599999999999999867, 0.29699999999999998623]"
5108,"[6405, 0.53005227228655592405, 0.5486860667408361232, 0.46532731739907860332, 0.774106045253186473, 0.5901502774553937592]"
5109,"[6407, 0.11348372205112924037, 0.4287779828793499576, 0.11547794594379728353, 0.32702245327350628747, 0.45621378133646949034]"
5110,"[6408, 0.6940860284232720125, 0.6986594753307745319, 0.91281959378160295096, 0.4777230810032313507, 0.63411810217821850874]"
5111,"[6410, 0.65743836495579603506, 0.6442341094219167418, 0.6696832914445771467, 0.4445494151958840916, 0.6286339897761639881]"
5112,"[6412, 0.6578203228711039533, 0.6331708106210351183, 0.6012437056838681148, 0.48586767870944802035, 0.693753048602999462]"
5113,"[39183, 0.6051111361030138548, 0.3267297562076418018, 0.5265441612052174827, 0.7242953950683950186, 0.9149493241216455113]"
5114,"[6415, 0.38959441991717770777, 0.79677448090813883703, 0.51152650097689549545, 0.5663365387091421723, 0.56375350884835083616]"
5115,"[6417, 0.30095538964297716418, 0.6705463271288720903, 0.60921349031154543163, 0.61664339972755790795, 0.41500028246138159524]"
5116,"[6422, 0.21599999999999999756, 0.3160000000000000031, 0.39000000000000001332, 0.49499999999999999556, 0.33600000000000002087]"
5117,"[6424, 0.16003786412427109764, 0.056658241216844778514, 0.31163233325433342067, 0.22873840809314832309, 0.104359772528858702525]"
5118,"[6425, 0.27300000000000002043, 0.2670000000000000151, 0.40400000000000002576, 0.20699999999999998956, 0.2290000000000000091]"
5119,"[6427, 0.79265669644723454825, 0.58855426622647280126, 0.6840257463065721009, 0.5062956622447100552, 0.48276610730967632306]"
5120,"[6428, 0.5436469071659455351, 0.516406705715710106, 0.6896988794921126331, 0.6849975973303825052, 0.33627340438239071863]"
5121,"[6429, 0.48565443051136964476, 0.6669600586580439583, 0.61401190065927263237, 0.48111726349304746915, 0.82970060136179482846]"
5122,"[6433, 0.7014942733834023682, 0.55253575677851065755, 0.78520691416579828077, 0.4424035995973898159, 0.38188607694191714553]"
5123,"[71970, 0.7992636149719410685, 0.63120867796294674855, 0.52673681809196914224, 0.62900146563384214425, 0.49667274545675400396]"
5124,"[6434, 0.35051781240596609912, 0.37258484694950523032, 0.30457829307344911753, 0.34294908460680585224, 0.7481745675570421374]"
5125,"[6436, 0.65487686066192666163, 0.4177622273781881162, 0.670974647647097357, 0.6477460925609317757, 0.71471663264216067066]"
5126,"[6440, 0.61687780223291273075, 0.57263391162452437867, 0.9383103413079618032, 0.93614407132453261306, 0.76676491303065005443]"
5127,"[6442, 0.8334671622861686418, 0.73713873998630544533, 1.0185268784052561767, 0.75134304235470080916, 0.7609668826666342743]"
5128,"[137517, 0.0463249727365162981, -0.034280621045430964673, 0.020999988406147568952, 0.06790071112634044968, 0.30836866216655493188]"
5129,"[6448, 0.7781173315110155191, 0.6646996487297440546, 0.6548801137595835414, 0.6653341678328110228, 0.8165628891517770612]"
5130,"[170289, 0.33500000000000001998, 0.16900000000000001132, 0.13500000000000000888, 0.03599999999999999728, 0.35099999999999997868]"
5131,"[6449, 0.5842245906548448902, 0.30064132276938427933, 0.30519331250735879965, 0.5737944350386791532, 0.5499309132576904675]"
5132,"[6452, 0.34030472044121367605, 0.6501957200582728215, 0.47632174589688670277, 0.85347556296689280826, 0.6415724451157531773]"
5133,"[6453, 0.40992798329386182893, 0.6098128879895104551, 0.4789007462537505388, 0.45189720521542570974, 0.73332808013807100405]"
5134,"[6454, 0.5321854739225177573, 0.5523085663921162632, 0.38225020608943621837, 0.31150168164555790156, 0.74840332076237664423]"
5135,"[104760, 0.20072340528220757966, 0.20112305419803077728, -0.015594295476884633067, 0.216832750809114525, 0.32415355401939629427]"
5136,"[170297, 0.24118919205574058378, 0.34797196947345336362, 0.4834317210646887022, 0.19745972034863986132, 0.32444992759340358324]"
5137,"[6460, 0.7233491683924780548, 0.70369613832116398533, 0.929268662019964006, 0.86457282191214825286, 0.8074643848082942683]"
5138,"[6461, 0.8309543967163372214, 0.49022869654947004214, 0.65676801027371262826, 0.57902070913210685124, 0.59594556938035518645]"
5139,"[39231, 0.67470052399632856135, 0.66763042115748045147, 0.6159012019105586463, 0.45226704459885623956, 0.33971484393975813007]"
5140,"[6464, 0.15716039073503646875, 0.15709996473317591727, 0.13318587100866574728, 0.033030432465134427328, -0.0014657964934144916966]"
5141,"[71999, 0.5090993501973386034, 0.7893394363780973939, 0.65143442850671434073, 0.49523619201460789867, 0.56307519834840886574]"
5142,"[39234, 0.5883599868338443513, 0.6338302246472361908, 0.66498686034785230305, 0.6452854043149824739, 0.63031950003287917444]"
